timestamp,price,volume
2025-10-01 09:20:17+05:30,214.4,225
2025-10-01 09:20:18+05:30,214.95,75
2025-10-01 09:20:18+05:30,215.2,75
2025-10-01 09:20:19+05:30,212.95,75
2025-10-01 09:20:19+05:30,212.6,75
2025-10-01 09:20:20+05:30,212.05,75
2025-10-01 09:20:21+05:30,213.8,75
2025-10-01 09:20:21+05:30,211.95,75
2025-10-01 09:20:22+05:30,213.4,150
2025-10-01 09:20:22+05:30,213.4,150
2025-10-01 09:20:23+05:30,213.05,825
2025-10-01 09:20:24+05:30,213.4,75
2025-10-01 09:20:24+05:30,212.9,75
2025-10-01 09:20:25+05:30,212.3,75
2025-10-01 09:20:26+05:30,212.35,75
2025-10-01 09:20:26+05:30,211.9,75
2025-10-01 09:20:27+05:30,212.3,75
2025-10-01 09:20:27+05:30,212.3,75
2025-10-01 09:20:28+05:30,212.7,225
2025-10-01 09:20:29+05:30,213.0,75
2025-10-01 09:20:29+05:30,213.0,75
2025-10-01 09:20:30+05:30,213.0,75
2025-10-01 09:20:30+05:30,213.3,75
2025-10-01 09:20:31+05:30,212.7,300
2025-10-01 09:20:31+05:30,213.65,75
2025-10-01 09:20:32+05:30,214.55,225
2025-10-01 09:20:33+05:30,214.25,225
2025-10-01 09:20:33+05:30,215.6,75
2025-10-01 09:20:34+05:30,214.25,75
2025-10-01 09:20:34+05:30,214.45,75
2025-10-01 09:20:35+05:30,214.5,75
2025-10-01 09:20:36+05:30,215.1,75
2025-10-01 09:20:36+05:30,214.55,75
2025-10-01 09:20:37+05:30,214.5,75
2025-10-01 09:20:37+05:30,213.6,75
2025-10-01 09:20:38+05:30,213.15,75
2025-10-01 09:20:39+05:30,212.4,75
2025-10-01 09:20:39+05:30,212.7,75
2025-10-01 09:20:40+05:30,213.45,75
2025-10-01 09:20:41+05:30,213.45,150
2025-10-01 09:20:41+05:30,214.35,150
2025-10-01 09:20:42+05:30,215.1,75
2025-10-01 09:20:42+05:30,215.05,75
2025-10-01 09:20:43+05:30,216.5,75
2025-10-01 09:20:44+05:30,215.9,75
2025-10-01 09:20:44+05:30,215.25,75
2025-10-01 09:20:45+05:30,214.85,75
2025-10-01 09:20:46+05:30,214.85,75
2025-10-01 09:20:46+05:30,214.65,75
2025-10-01 09:20:47+05:30,214.5,75
2025-10-01 09:20:47+05:30,214.5,75
2025-10-01 09:20:48+05:30,215.05,75
2025-10-01 09:20:49+05:30,215.8,150
2025-10-01 09:20:49+05:30,216.0,75
2025-10-01 09:20:50+05:30,214.95,75
2025-10-01 09:20:51+05:30,215.0,75
2025-10-01 09:20:51+05:30,214.85,75
2025-10-01 09:20:52+05:30,215.1,75
2025-10-01 09:20:52+05:30,215.1,75
2025-10-01 09:20:53+05:30,216.05,75
2025-10-01 09:20:54+05:30,217.05,75
2025-10-01 09:20:54+05:30,218.0,75
2025-10-01 09:20:55+05:30,218.6,75
2025-10-01 09:20:56+05:30,218.7,150
2025-10-01 09:20:56+05:30,219.95,150
2025-10-01 09:20:57+05:30,220.5,75
2025-10-01 09:20:57+05:30,220.15,75
2025-10-01 09:20:58+05:30,220.5,75
2025-10-01 09:20:59+05:30,220.5,75
2025-10-01 09:20:59+05:30,222.0,75
2025-10-01 09:21:00+05:30,222.0,75
2025-10-01 09:21:00+05:30,220.15,75
2025-10-01 09:21:01+05:30,220.1,75
2025-10-01 09:21:01+05:30,219.15,75
2025-10-01 09:21:02+05:30,219.15,75
2025-10-01 09:21:02+05:30,219.25,75
2025-10-01 09:21:03+05:30,217.8,75
2025-10-01 09:21:04+05:30,218.4,75
2025-10-01 09:21:04+05:30,217.35,75
2025-10-01 09:21:05+05:30,218.55,75
